timestamp ,rx                   ,ry                   ,rz                   ,tof ,actual_TCP_pose_0     ,actual_TCP_pose_1     ,actual_TCP_pose_2 ,actual_TCP_pose_3     ,actual_TCP_pose_4     ,actual_TCP_pose_5     ,x                     ,y                     ,z                 ,roll                  ,pitch                 ,yaw                   ,tx                   ,ty                    ,tz                    ,ft
    1.482 ,2.691                ,-0.608               ,-5.13000000000002    ,114 ,-3.09999999999894e-05 ,2.4000000000024e-05   ,         0.118097 ,0.042047              ,-0.016547             ,-0.08171              ,-0.0053737488423227   ,0.0006920980379744    ,0.117685176625855 ,0.0344244714472332    ,-0.0102281395100038   ,-0.0971191484433691   ,7.36725017069305e-08 ,1.20252987247933e-08  ,8.6680282704532e-10   ,0.0011725656954972
    1.486 ,2.576                ,-0.528               ,-4.751               ,114 ,-7.99999999999412e-06 ,2.19999999999665e-05  ,         0.118048 ,0.040495              ,-0.015069             ,-0.075497             ,-0.0054529913311375   ,0.000506523022108497  ,0.117687456555246 ,0.0339224451688856    ,-0.00911855501252321  ,-0.0924701681770276   ,7.14499457576649e-08 ,7.98849293656868e-09  ,-2.44459878991058e-10 ,0.0011708992396846
    1.49  ,2.458                ,-0.383               ,-4.37                ,118 ,-4.09999999999994e-05 ,2.69999999999992e-05  ,         0.118042 ,0.038921              ,-0.013794             ,-0.069443             ,-0.00553151613303431  ,0.000323497084314599  ,0.117691781655762 ,0.0334672719224272    ,-0.00805929563307611  ,-0.0877388963710811   ,6.72269228510564e-08 ,5.4521717087678e-09   ,-2.14417913552098e-09 ,0.0011688987953683
    1.494 ,2.357                ,-0.293               ,-3.98200000000003    ,118 ,-4.59999999999905e-05 ,1.6000000000016e-05   ,         0.118056 ,0.037207              ,-0.012369             ,-0.06333              ,-0.0056089752728166   ,0.000143073240191097  ,0.117698008271467 ,0.0330519182040589    ,-0.0070580415512605   ,-0.0829508698157996   ,6.39498107987223e-08 ,4.91235119535454e-09  ,-3.57881387505694e-09 ,0.001168193918931
    1.5   ,2.262                ,-0.297               ,-3.59800000000001    ,118 ,-7.99999999999967e-05 ,5.99999999995049e-06  ,         0.118045 ,0.034794              ,-0.010394             ,-0.054368             ,-0.00572244197338891  ,-0.000122608182648302 ,0.117710577262264 ,0.0324870530190067    ,-0.0056799250892345   ,-0.0757184695271577   ,6.29645725897004e-08 ,1.51149239145445e-09  ,-5.25404520294397e-09 ,0.0011706874028679
    1.504 ,2.198                ,-0.266               ,-3.23200000000003    ,120 ,-5.49999999999995e-05 ,6.99999999997925e-06  ,         0.117995 ,0.033421              ,-0.00905400000000001  ,-0.048888             ,-0.0057958192564501   ,-0.000296400546323402 ,0.117720870394239 ,0.0321377358662106    ,-0.0048523168605733   ,-0.0709002719124621   ,6.47698771317707e-08 ,-2.30183072477183e-09 ,-6.5155859027e-09     ,0.0011728450481747
    1.508 ,2.122                ,-0.162               ,-2.91500000000002    ,120 ,-7.19999999999887e-05 ,8.99999999992573e-06  ,         0.117981 ,0.032197              ,-0.00800800000000001  ,-0.044062             ,-0.0058670473434376   ,-0.000467526629528002 ,0.117732491015368 ,0.0318007817285822    ,-0.00410329226086031  ,-0.066113650481403    ,6.74797710632945e-08 ,-4.22908086098008e-09 ,-8.01365030563362e-09 ,0.0011733663384965
    1.512 ,2.004                ,-0.00800000000000001 ,-2.625               ,120 ,-9.8999999999988e-05  ,5.00000000003276e-06  ,         0.11797  ,0.031021              ,-0.00691600000000001  ,-0.03948              ,-0.0059358615538686   ,-0.000635995801347603 ,0.117745253835037 ,0.0314680604946168    ,-0.00343657840045351  ,-0.0613823723556067   ,7.04202813581517e-08 ,-5.0642164095241e-09  ,-9.7010126994356e-09  ,0.0011720213740555
    1.516 ,1.937                ,0.113                ,-2.34300000000002    ,119 ,-0.000126999999999988 ,2.19999999999665e-05  ,         0.117913 ,0.03009               ,-0.005944             ,-0.035531             ,-0.00600201668517319  ,-0.000801825963810003 ,0.117758961016639 ,0.0311315582135346    ,-0.00285483561838781  ,-0.056729059056508    ,7.12218180170671e-08 ,-9.76553879703752e-09 ,-1.05795126355888e-08 ,0.001170323393384
    1.52  ,1.883                ,0.154                ,-2.10700000000003    ,119 ,-0.000132999999999994 ,3.10000000000032e-05  ,         0.117876 ,0.029196              ,-0.005159             ,-0.03194              ,-0.0060652860624288   ,-0.000965041088433902 ,0.117773398679094 ,0.0307835096484532    ,-0.0023596243480391   ,-0.0521749441431511   ,7.17849105198308e-08 ,-9.83882406888013e-09 ,-1.15977000428253e-08 ,0.0011695156394388
    1.526 ,1.842                ,0.177                ,-1.90200000000002    ,119 ,-0.000146999999999994 ,2.8000000000028e-05   ,         0.117849 ,0.028039              ,-0.00413400000000001  ,-0.027339             ,-0.0061543262930313   ,-0.0012050211830613   ,0.117795917728172 ,0.030223761818186     ,-0.0017797230037192   ,-0.0455722105077437   ,7.33604117047657e-08 ,-9.75402454087135e-09 ,-1.17485122856635e-08 ,0.0011703190793915
    1.53  ,1.813                ,0.23                 ,-1.733               ,117 ,-0.00012899999999999  ,3.9999999999929e-05   ,         0.117816 ,0.027459              ,-0.00342000000000001  ,-0.024792             ,-0.0062095029749893   ,-0.0013618212495922   ,0.117811141599878 ,0.0298156589271469    ,-0.00150036328185861  ,-0.0413479602645446   ,7.16457080544067e-08 ,-1.05862381678009e-08 ,-1.14545390296957e-08 ,0.0011714322079654
    1.534 ,1.793                ,0.305                ,-1.56800000000001    ,117 ,-0.00015699999999999  ,3.90000000000112e-05  ,         0.117813 ,0.026895              ,-0.00303100000000001  ,-0.022788             ,-0.0062611361362462   ,-0.0015161034119939   ,0.117826222300086 ,0.0293726052246853    ,-0.0013042908937539   ,-0.037283349967709    ,6.81450880245196e-08 ,-8.30805871686395e-09 ,-1.14257607745711e-08 ,0.0011720749184787
    1.538 ,1.782                ,0.341                ,-1.45700000000002    ,117 ,-0.00011499999999999  ,3.10000000000032e-05  ,         0.117836 ,0.026426              ,-0.00265700000000001  ,-0.021069             ,-0.0063090780632572   ,-0.0016678904263208   ,0.117840871851107 ,0.0288894628567818    ,-0.0011882094238117   ,-0.0333910307946663   ,6.6487406534963e-08  ,-1.078248666246e-09   ,-1.18133508023683e-08 ,0.0011717208905201
    1.542 ,1.777                ,0.365                ,-1.38000000000002    ,119 ,-7.89999999999957e-05 ,3.9999999999929e-05   ,         0.117753 ,0.026363              ,-0.00239500000000001  ,-0.019828             ,-0.0063532026502684   ,-0.0018171993061214   ,0.117854781288271 ,0.0283619617057419    ,-0.00114787670831661  ,-0.0296814048396208   ,6.49204548889885e-08 ,1.85498726744664e-09  ,-1.16227042414693e-08 ,0.0011708603466959
    1.546 ,1.782                ,0.349                ,-1.32900000000001    ,119 ,-7.99999999999967e-05 ,5.69999999999737e-05  ,         0.117732 ,0.026277              ,-0.00231100000000001  ,-0.019151             ,-0.0063934087110589   ,-0.0019640394921002   ,0.117867621924005 ,0.0277867775988691    ,-0.00117819108700661  ,-0.026162572427518    ,6.37868582829404e-08 ,6.98876261219836e-09  ,-1.19803253939062e-08 ,0.001170153652278
    1.552 ,1.79                 ,0.363                ,-1.31400000000002    ,119 ,-5.69999999999876e-05 ,4.99999999999945e-05  ,         0.117706 ,0.02622               ,-0.002233             ,-0.01886              ,-0.0064462098343188   ,-0.0021796687082924   ,0.117884120757981 ,0.026829821560437     ,-0.0013431281642296   ,-0.0212540748266286   ,6.31220042498181e-08 ,1.26849317769861e-08  ,-1.25951467269853e-08 ,0.0011701978788237
    1.556 ,1.753                ,0.392                ,-1.32300000000001    ,119 ,-3.99999999999984e-05 ,6.49999999999817e-05  ,         0.117717 ,0.026292              ,-0.002307             ,-0.018982             ,-0.0064763350940656   ,-0.0023203153336057   ,0.117892754328299 ,0.0261276280957299    ,-0.00152305033275771  ,-0.0182324866958897   ,6.35989620426499e-08 ,1.66955710779314e-08  ,-1.31050574350406e-08 ,0.0011703676604201
    1.56  ,1.754                ,0.408                ,-1.34                ,119 ,-1.49999999999872e-05 ,6.69999999999282e-05  ,         0.117702 ,0.026325              ,-0.00234300000000001  ,-0.018883             ,-0.00650237193283121  ,-0.002458446846068    ,0.117899068900804 ,0.0253743441965588    ,-0.0017505741771232   ,-0.0154119571688755   ,6.18505009853927e-08 ,1.66084592859062e-08  ,-1.27930886374768e-08 ,0.0011706042077128
    1.564 ,1.761                ,0.457                ,-1.33600000000001    ,119 ,1.000000000001e-06    ,6.69999999999282e-05  ,         0.117742 ,0.026226              ,-0.00228200000000001  ,-0.018893             ,-0.006524321199275    ,-0.0025940236701718   ,0.117902701186223 ,0.0245714586336581    ,-0.00201815887667271  ,-0.012790483788755    ,5.98715124214701e-08 ,1.79513587400939e-08  ,-1.24580588232286e-08 ,0.0011708930176283
    1.568 ,1.758                ,0.404                ,-1.30800000000002    ,120 ,2.80000000000002e-05  ,5.9999999999949e-05   ,         0.117763 ,0.026178              ,-0.002275             ,-0.018846             ,-0.0065422075581594   ,-0.0027269933880464   ,0.11790329625227  ,0.0237215526908836    ,-0.0023180945348564   ,-0.0103640645688802   ,5.77246134436294e-08 ,1.24846378197934e-08  ,-1.13823568191564e-08 ,0.0011707207940164
    1.572 ,1.746                ,0.378                ,-1.26900000000001    ,120 ,6.10000000000055e-05  ,5.69999999999737e-05  ,         0.11776  ,0.026039              ,-0.002358             ,-0.018428             ,-0.0065560801418748   ,-0.0028572906015474   ,0.117900514014154 ,0.0228282706649936    ,-0.0026426467098792   ,-0.0081268475683738   ,5.65094255230995e-08 ,9.88844610001758e-09  ,-1.07166674051428e-08 ,0.0011693708284418
    1.578 ,1.715                ,0.394                ,-1.191               ,120 ,8.80000000000047e-05  ,4.7999999999937e-05   ,         0.117836 ,0.025284              ,-0.00253400000000001  ,-0.017593             ,-0.0065695341913115   ,-0.0030475516242152   ,0.11788931676242  ,0.0214174735679973    ,-0.00315903865419821  ,-0.0051088930275949   ,5.80008410782371e-08 ,1.14343747187837e-08  ,-1.03847328458246e-08 ,0.0011680810406833
    1.582 ,1.596                ,0.339                ,-1.15000000000001    ,121 ,5.40000000000124e-05  ,4.30000000000152e-05  ,         0.11793  ,0.024585              ,-0.00269300000000001  ,-0.01687              ,-0.0065737574797438   ,-0.0031708005366341   ,0.117876750188602 ,0.0204381991098823    ,-0.0035124181573729   ,-0.0033085440592527   ,6.03944413064281e-08 ,1.71431780553892e-08  ,-1.09000197303886e-08 ,0.0011695700045031
    1.586 ,1.48                 ,0.326                ,-1.09                ,121 ,6.40000000000085e-05  ,3.10000000000032e-05  ,         0.117922 ,0.02401               ,-0.002799             ,-0.015771             ,-0.0065743426388179   ,-0.0032910531221902   ,0.117859806042303 ,0.0194358422499621    ,-0.00386518839853601  ,-0.0016649974709708   ,6.17632660559715e-08 ,1.99129413056658e-08  ,-1.14260094944732e-08 ,0.0011717121558844
    1.59  ,1.392                ,0.313                ,-1.01300000000001    ,121 ,4.60000000000044e-05  ,2.29999999999952e-05  ,         0.117962 ,0.023266              ,-0.002981             ,-0.01459              ,-0.0065714473198458   ,-0.0034081925104297   ,0.117838267705216 ,0.0184180097680603    ,-0.0042112137272917   ,-0.000166453741671693 ,6.35380438066334e-08 ,2.11810738504708e-08  ,-1.18712057257214e-08 ,0.0011726540189595
    1.594 ,1.301                ,0.309                ,-0.937000000000012   ,118 ,3.10000000000032e-05  ,5.99999999995049e-06  ,         0.117974 ,0.022472              ,-0.00324700000000001  ,-0.013209             ,-0.00656524092354011  ,-0.0035220930330626   ,0.117811955880988 ,0.0173929163566091    ,-0.0045450465034655   ,0.0011996036743959    ,6.54968335378079e-08 ,1.60678613426156e-08  ,-1.10462017299641e-08 ,0.0011722628623888
    1.6   ,1.218                ,0.313                ,-0.838000000000022   ,118 ,-2.29999999999952e-05 ,1.2000000000012e-05   ,         0.117946 ,0.021083              ,-0.003605             ,-0.010883             ,-0.0065501045060036   ,-0.0036865793416393   ,0.117763249227392 ,0.0158607860002156    ,-0.00501296511047711  ,0.0030287962253379    ,6.9376429904491e-08  ,1.07004752761863e-08  ,-1.02013558084246e-08 ,0.0011700464168222
    1.604 ,1.155                ,0.303                ,-0.733000000000004   ,118 ,-3.59999999999944e-05 ,2.49999999999417e-05  ,         0.117841 ,0.020239              ,-0.00389900000000001  ,-0.009081             ,-0.00653638136320329  ,-0.0037917918194592   ,0.117724505796783 ,0.0148563142037153    ,-0.00529781534298811  ,0.0041210205957942    ,7.31113645120687e-08 ,8.80792519458902e-09  ,-1.01685454317729e-08 ,0.0011691353469456
    1.608 ,1.109                ,0.299                ,-0.607000000000028   ,119 ,-4.59999999999905e-05 ,1.79999999999625e-05  ,         0.117749 ,0.019268              ,-0.004215             ,-0.007005             ,-0.0065199483034563   ,-0.0038932831982475   ,0.11768072608402  ,0.0138762381753271    ,-0.00555805729307231  ,0.00512689808408481   ,7.76524209329138e-08 ,9.21317096812044e-09  ,-1.03809128233046e-08 ,0.0011692975363712
    1.612 ,1.086                ,0.277                ,-0.478000000000009   ,119 ,-7.19999999999887e-05 ,1.09999999999832e-05  ,         0.117679 ,0.018067              ,-0.00457900000000001  ,-0.004812             ,-0.0065009669553233   ,-0.0039909114840851   ,0.11763196024921  ,0.0129298535431768    ,-0.0057922834258711   ,0.00605936640369811   ,8.05503533238888e-08 ,9.17113452193894e-09  ,-1.06216934581471e-08 ,0.0011699989428816
    1.616 ,1.072                ,0.271                ,-0.356000000000023   ,119 ,-3.29999999999914e-05 ,8.000000000008e-06    ,         0.117586 ,0.016787              ,-0.00500900000000001  ,-0.002309             ,-0.006479592326782    ,-0.0040845364633653   ,0.117578318503562 ,0.012026302321782     ,-0.00600008854293001  ,0.0069308804251655    ,8.28316065475605e-08 ,1.35245425360623e-08  ,-1.15372694320409e-08 ,0.0011704912001175
    1.62  ,1.072                ,0.234                ,-0.204000000000008   ,120 ,-1.09999999999971e-05 ,2.000000000002e-05    ,         0.117391 ,0.015676              ,-0.005451             ,0.000444999999999994  ,-0.0064559695229541   ,-0.004174021404198    ,0.117519971794268 ,0.0111744300253024    ,-0.0061820665610226   ,0.0077532320163551    ,8.4041490614108e-08  ,1.53773743760351e-08  ,-1.20825373844917e-08 ,0.0011710782099688
    1.626 ,1.042                ,0.221                ,-0.054000000000002   ,120 ,-1.49999999999872e-05 ,3.9999999999929e-05   ,         0.117144 ,0.013799              ,-0.00620800000000001  ,0.00435               ,-0.00641660517278431  ,-0.0043002007471505   ,0.117424149631342 ,0.0100117681994863    ,-0.0064102989066042   ,0.008918308368681     ,8.38439993786546e-08 ,1.73039433981053e-08  ,-1.3183722702284e-08  ,0.0011711760693319
    1.63  ,0.822                ,0.181                ,0.039999999999992    ,120 ,-4.99999999999112e-06 ,5.39999999999985e-05  ,         0.116987 ,0.012865              ,-0.006644             ,0.006553              ,-0.0063879083427177   ,-0.0043787769071896   ,0.117355172986554 ,0.0093246274783172    ,-0.0065366049886741   ,0.0096635838834017    ,8.29000759836809e-08 ,1.72741853955577e-08  ,-1.39400016463889e-08 ,0.0011706065660885
    1.634 ,0.758                ,0.109                ,0.121999999999986    ,119 ,-5.09999999999955e-05 ,5.50000000000272e-05  ,         0.116778 ,0.012251              ,-0.00706200000000001  ,0.008506              ,-0.0063573615406808   ,-0.0044527884910834   ,0.117282541960872 ,0.0087158840851318    ,-0.0066465302893856   ,0.0103935925630952    ,8.24893133365929e-08 ,1.61005902918587e-08  ,-1.43575677198438e-08 ,0.0011697704033933
    1.64  ,0.697                ,0.15                 ,0.232999999999976    ,119 ,-5.29999999999975e-05 ,9.09999999999522e-05  ,         0.116515 ,0.011169              ,-0.007512             ,0.011206              ,-0.0063082493116966   ,-0.0045550359167524   ,0.117167672460861 ,0.0079625163406511    ,-0.006790821277517    ,0.0114751754081972    ,7.92579566323697e-08 ,1.14062034711408e-08  ,-1.36771421478647e-08 ,0.0011689005729909
    1.644 ,0.663                ,0.157                ,0.329999999999984    ,119 ,-6.09999999999916e-05 ,0.000101999999999935  ,         0.116372 ,0.010572              ,-0.007725             ,0.012744              ,-0.00627341755934541  ,-0.0046172355758987   ,0.117087837678828 ,0.0075737267714561    ,-0.0068810646368478   ,0.0121952830796149    ,7.6787447069025e-08  ,1.01471829745808e-08  ,-1.36032133010008e-08 ,0.0011689862608466
    1.648 ,0.66                 ,0.125                ,0.414999999999992    ,117 ,-6.69999999999976e-05 ,8.7999999999977e-05   ,         0.116266 ,0.01006               ,-0.00790900000000001  ,0.014118              ,-0.0062369925437606   ,-0.0046745876415308   ,0.11700600277765  ,0.0072799342290422    ,-0.00697343348277391  ,0.0129192899781283    ,7.59590590545754e-08 ,9.70023953470324e-09  ,-1.45833501651864e-08 ,0.001169641869174
    1.654 ,0.693                ,0.0569999999999999   ,0.511999999999972    ,117 ,-6.29999999999936e-05 ,0.000116000000000005  ,         0.116103 ,0.00933               ,-0.008163             ,0.015805              ,-0.0061795105049479   ,-0.0047514293588922   ,0.116880712503821 ,0.0070223647874512    ,-0.00712984582499371  ,0.0140176814642194    ,7.59865391733466e-08 ,1.12128967782368e-08  ,-1.62639231992244e-08 ,0.0011708788227156
    1.658 ,0.738                ,0.0459999999999998   ,0.582999999999998    ,117 ,-1.09999999999971e-05 ,9.79999999999315e-05  ,         0.116014 ,0.009102              ,-0.00836100000000001  ,0.016764              ,-0.006139386276242    ,-0.0047964965773194   ,0.11679633592363  ,0.0069742501092568    ,-0.00725558616256011  ,0.0147594152236828    ,7.5662978961513e-08  ,9.91727322652734e-09  ,-1.68485668376966e-08 ,0.0011711730163366
    1.662 ,0.769                ,0.0499999999999998   ,0.648999999999972    ,116 ,5.49999999999995e-05  ,9.70000000000137e-05  ,         0.115952 ,0.008863              ,-0.008363             ,0.017544              ,-0.0060978918905327   ,-0.0048366301986196   ,0.116711969177041 ,0.0070247695461601    ,-0.00740619282826271  ,0.0155080335613782    ,7.45183581424796e-08 ,9.46047758832514e-09  ,-1.71556862826537e-08 ,0.0011707611444174
    1.666 ,0.763                ,0.0549999999999997   ,0.701999999999998    ,116 ,3.80000000000102e-05  ,8.99999999999235e-05  ,         0.115972 ,0.008399              ,-0.00850700000000001  ,0.017905              ,-0.0060550848416176   ,-0.004871846753716    ,0.11662820670715  ,0.0071724829538811    ,-0.007588127627223    ,0.0162615889018507    ,7.48615255798243e-08 ,5.04519567288167e-09  ,-1.66884817919533e-08 ,0.0011699184960577
    1.67  ,0.714                ,0.0129999999999999   ,0.71599999999998     ,116 ,4.70000000000054e-05  ,8.7999999999977e-05   ,         0.115983 ,0.008128              ,-0.00858              ,0.018172              ,-0.00601101661338919  ,-0.0049021812633224   ,0.116545637551155 ,0.0074148970515073    ,-0.0078075796218177   ,0.0170170200206301    ,7.47356483686746e-08 ,-1.04259007865376e-09 ,-1.60426918392838e-08 ,0.0011694257003716
    1.674 ,0.625                ,-0.02                ,0.730999999999995    ,116 ,6.50000000000095e-05  ,8.50000000000017e-05  ,         0.115999 ,0.008008              ,-0.00863200000000001  ,0.018237              ,-0.00596572984486721  ,-0.0049276867861372   ,0.116464838072049 ,0.0077485195469907    ,-0.0080703295190459   ,0.0177702493129738    ,7.52700910384694e-08 ,-3.23787612977335e-09 ,-1.58425467518334e-08 ,0.0011697555855822
    1.678 ,0.515                ,-0.0130000000000003  ,0.732999999999976    ,116 ,9.30000000000097e-05  ,6.7999999999957e-05   ,         0.116115 ,0.007827              ,-0.00866500000000001  ,0.018199              ,-0.0059192564560743   ,-0.004948433693755    ,0.116386362884684 ,0.0081689302237189    ,-0.0083816208567605   ,0.0185162918911177    ,7.51943346904345e-08 ,-6.39636006997296e-09 ,-1.56237604159117e-08 ,0.0011708096558439
    1.684 ,0.405                ,0.0189999999999997   ,0.722999999999985    ,116 ,0.000109000000000012  ,5.50000000000272e-05  ,         0.116193 ,0.007698              ,-0.00869500000000001  ,0.018237              ,-0.0058473635344013   ,-0.0049708267010964   ,0.116274140126541 ,0.0089505548824411    ,-0.00894939958924291  ,0.0196090694425639    ,7.24349672121472e-08 ,-2.96212692883012e-09 ,-1.68443390202223e-08 ,0.001171649703274
    1.688 ,0.33                 ,0.028                ,0.74799999999999     ,118 ,0.000111              ,3.5999999999925e-05   ,         0.116275 ,0.007526              ,-0.00866100000000001  ,0.018228              ,-0.00579798945325539  ,-0.0049800926822178   ,0.116203671669177 ,0.0095633101695848    ,-0.00940040995427561  ,0.0203104855361701    ,6.99923752132686e-08 ,9.90443701304287e-10  ,-1.77311067195369e-08 ,0.0011715058597157
    1.692 ,0.295                ,0.00699999999999967  ,0.744                ,118 ,0.000122000000000011  ,4.3999999999933e-05   ,         0.116315 ,0.007464              ,-0.00865300000000001  ,0.018286              ,-0.0057474534848329   ,-0.0049849716416624   ,0.116137165118723 ,0.010241411970243     ,-0.00991246150631851  ,0.0209819229290335    ,6.84031288779768e-08 ,6.05134671090827e-09  ,-1.85748602008742e-08 ,0.0011712952818745
    1.698 ,0.3                  ,-0.0190000000000001  ,0.734999999999985    ,118 ,0.000139              ,2.4000000000024e-05   ,         0.116448 ,0.007452              ,-0.009064             ,0.018069              ,-0.0056694402744162   ,-0.0049843667728462   ,0.11604558102636  ,0.0113648501148297    ,-0.0107980465337052   ,0.0219164433771018    ,6.51100519010183e-08 ,6.49223200241591e-09  ,-1.85118230099761e-08 ,0.0011710510678588
    1.702 ,0.329                ,-0.0220000000000002  ,0.707999999999998    ,119 ,0.000126000000000001  ,2.99999999999745e-05  ,         0.116494 ,0.00766500000000001   ,-0.00948500000000001  ,0.017892              ,-0.0056159328636123   ,-0.0049789009838999   ,0.115990365535021 ,0.0121733338983158    ,-0.0114671130607222   ,0.0224798341598023    ,6.24808476891959e-08 ,8.70567015829365e-09  ,-1.85909023326517e-08 ,0.0011705205230313
    1.706 ,0.431                ,0.0579999999999998   ,0.690999999999974    ,119 ,0.000145000000000006  ,2.49999999999417e-05  ,         0.1165   ,0.008041              ,-0.009989             ,0.017731              ,-0.0055612078892434   ,-0.004969572477283    ,0.115940042468403 ,0.0130201523888274    ,-0.0121979876592487   ,0.0229865648150801    ,6.02993167205188e-08 ,7.23107811814982e-09  ,-1.83138229423553e-08 ,0.0011702157951129
    1.71  ,0.494                ,0.0699999999999998   ,0.664999999999992    ,119 ,0.000141000000000002  ,2.69999999999992e-05  ,         0.116531 ,0.008511              ,-0.01058              ,0.017465              ,-0.0055052556519699   ,-0.0049565501189037   ,0.115894716894181 ,0.013897314366987     ,-0.0129884833035574   ,0.0234291140773595    ,5.73762456970818e-08 ,4.80406035466429e-09  ,-1.79930649734413e-08 ,0.0011705746433473
    1.714 ,0.569                ,0.0269999999999997   ,0.645999999999987    ,117 ,0.000161000000000008  ,3.5999999999925e-05   ,         0.116471 ,0.00934               ,-0.011245             ,0.017261              ,-0.00544807642889571  ,-0.0049400086502398   ,0.115854416899722 ,0.014796933928781     ,-0.0138353444020407   ,0.023800240370401     ,5.51617210152694e-08 ,6.69889408847093e-09  ,-1.84036895599018e-08 ,0.0011713761227733
    1.718 ,0.629                ,-0.02                ,0.632999999999981    ,117 ,0.000162000000000009  ,4.59999999999905e-05  ,         0.116385 ,0.010219              ,-0.011932             ,0.016901              ,-0.0053896851255132   ,-0.0049201269304045   ,0.115819093400024 ,0.0157113464764405    ,-0.0147342782972587   ,0.0240930969972747    ,5.22795373886803e-08 ,7.42243715076862e-09  ,-1.88739609985977e-08 ,0.0011721761089361
    1.722 ,0.701                ,-0.0590000000000002  ,0.60299999999998     ,117 ,0.000151999999999999  ,4.19999999999865e-05  ,         0.116377 ,0.01097               ,-0.012816             ,0.01645               ,-0.0053301156936976   ,-0.00489708699709     ,0.115788621810972 ,0.0166332165107392    ,-0.0156800052707373   ,0.0243013375868524    ,5.01048104422503e-08 ,5.41418273198238e-09  ,-1.89188044124504e-08 ,0.0011725600072607
    1.728 ,0.743                ,-0.117               ,0.558999999999997    ,115 ,0.00014900000000001   ,7.1999999999961e-05   ,         0.116242 ,0.012651              ,-0.014339             ,0.015569              ,-0.00523868318598621  ,-0.0048570067451466   ,0.11575156655066  ,0.0180150292051029    ,-0.0171725422096472   ,0.0244426459360171    ,5.05612051610851e-08 ,4.90084804443558e-09  ,-1.90206726957219e-08 ,0.0011721148654126
    1.732 ,0.748                ,-0.221               ,0.505999999999972    ,115 ,0.000127000000000002  ,7.89999999999402e-05  ,         0.116137 ,0.013914              ,-0.015403             ,0.014886              ,-0.0051764719511684   ,-0.0048268730383846   ,0.115732232268351 ,0.0189264581383766    ,-0.0182063337775766   ,0.0244156880217754    ,5.17391665375408e-08 ,7.9979177109074e-09   ,-1.90209963926523e-08 ,0.0011711469556811
    1.736 ,0.824                ,-0.312               ,0.457999999999998    ,115 ,0.000134000000000009  ,8.7999999999977e-05   ,         0.116084 ,0.015137              ,-0.016616             ,0.014201              ,-0.0051133948713743   ,-0.0047942202281682   ,0.115716800472966 ,0.0198235612368071    ,-0.0192617925356964   ,0.0242871014466338    ,5.26463641569442e-08 ,1.0028836188325e-08   ,-1.89165471673927e-08 ,0.0011703761582969
    1.74  ,0.912                ,-0.399               ,0.410999999999973    ,117 ,0.000137000000000012  ,9.9999999999989e-05   ,         0.116019 ,0.016486              ,-0.018008             ,0.013452              ,-0.0050496007279658   ,-0.0047592268575126   ,0.11570487592732  ,0.0207015100078441    ,-0.0203302603064358   ,0.0240537855891643    ,5.23801245457244e-08 ,1.54909738193795e-08  ,-1.9075841056592e-08  ,0.0011707863980316
    1.744 ,0.904                ,-0.459               ,0.351999999999975    ,117 ,9.50000000000117e-05  ,9.70000000000137e-05  ,         0.115954 ,0.018027              ,-0.019488             ,0.012475              ,-0.0049852624833179   ,-0.0047220678005939   ,0.115696015012955 ,0.0215561784819948    ,-0.0214026429986441   ,0.0237135052496028    ,5.38182931459666e-08 ,2.46539832954476e-08  ,-1.97623682746533e-08 ,0.0011721855303948
    1.75  ,0.996                ,-0.555               ,0.294999999999987    ,117 ,0.000117000000000006  ,8.20000000000265e-05  ,         0.115912 ,0.020268              ,-0.021907             ,0.011064              ,-0.00488816420952651  ,-0.00466264188697     ,0.11568739924736  ,0.0227872825150597    ,-0.0229979574685138   ,0.0229998226753835    ,5.9418229158655e-08  ,2.78350607629209e-08  ,-1.96539824420216e-08 ,0.0011734877685303
    1.754 ,1.08                 ,-0.667               ,0.201999999999998    ,115 ,5.60000000000005e-05  ,7.89999999999402e-05  ,         0.115853 ,0.021881              ,-0.023443             ,0.010127              ,-0.0048233472314181   ,-0.0046208078269948   ,0.115684016916364 ,0.0235704417830497    ,-0.0240387085088816   ,0.0223881936952305    ,6.26224349379483e-08 ,2.38371163505985e-08  ,-1.8833394859821e-08  ,0.0011723425990935
    1.754 ,1.08                 ,-0.667               ,0.201999999999998    ,115 ,5.60000000000005e-05  ,7.89999999999402e-05  ,         0.115853 ,0.021881              ,-0.023443             ,0.010127              ,-0.0048233472314181   ,-0.0046208078269948   ,0.115684016916364 ,0.0235704417830497    ,-0.0240387085088816   ,0.0223881936952305    ,6.26224349379483e-08 ,2.38371163505985e-08  ,-1.8833394859821e-08  ,0.0011723425990935
    1.758 ,1.148                ,-0.744               ,0.12299999999999     ,115 ,5.40000000000124e-05  ,7.40000000000185e-05  ,         0.11583  ,0.023232              ,-0.024804             ,0.009302              ,-0.00475872000232271  ,-0.0045773859214022   ,0.115681905884585 ,0.0243215545518831    ,-0.0250500937614577   ,0.0216687942281835    ,6.27191225125881e-08 ,2.56308907152016e-08  ,-1.83900386317753e-08 ,0.0011702616811737
